Date,Interpolated Value
2020-05-12,2122.7296370447452
2020-05-13,2119.2096700312177
2020-05-14,2115.68970301769
2020-05-15,2112.1697360041626
2020-05-16,2108.649768990635
2020-05-17,2105.1298019771075
2020-05-18,2101.60983496358
2020-05-19,2098.0898679500524
2020-05-20,2094.569900936525
2020-05-21,2091.0499339229973
2020-05-22,2087.5299669094697
2020-05-23,2084.009999895942
2020-05-24,2080.4900328824147
2020-05-25,2076.9700658688866
2020-05-26,2073.450098855359
2020-05-27,2069.9301318418316
2020-05-28,2066.410164828304
2020-05-29,2062.8901978147765
2020-05-30,2059.370230801249
2020-05-31,2055.8502637877214
2020-06-01,2052.330296774194
2020-06-02,2048.0941695698925
2020-06-03,2043.8580423655917
2020-06-04,2039.6219151612906
2020-06-05,2035.3857879569894
2020-06-06,2031.1496607526883
2020-06-07,2026.9135335483872
2020-06-08,2022.6774063440862
2020-06-09,2018.4412791397851
2020-06-10,2014.205151935484
2020-06-11,2009.969024731183
2020-06-12,2005.732897526882
2020-06-13,2001.4967703225807
2020-06-14,1997.2606431182796
2020-06-15,1993.0245159139786
2020-06-16,1988.7883887096775
2020-06-17,1984.5522615053765
2020-06-18,1980.3161343010754
2020-06-19,1976.0800070967744
2020-06-20,1971.843879892473
2020-06-21,1967.607752688172
2020-06-22,1963.371625483871
2020-06-23,1959.13549827957
2020-06-24,1954.8993710752688
2020-06-25,1950.6632438709678
2020-06-26,1946.4271166666667
2020-06-27,1942.1909894623657
2020-06-28,1937.9548622580644
2020-06-29,1933.7187350537633
2020-06-30,1929.4826078494623
2020-07-01,1925.2464806451612
2020-07-02,1923.9569740894901
2020-07-03,1922.6674675338188
2020-07-04,1921.3779609781477
2020-07-05,1920.0884544224766
2020-07-06,1918.7989478668053
2020-07-07,1917.5094413111342
2020-07-08,1916.219934755463
2020-07-09,1914.9304281997918
2020-07-10,1913.6409216441207
2020-07-11,1912.3514150884494
2020-07-12,1911.0619085327783
2020-07-13,1909.7724019771072
2020-07-14,1908.4828954214358
2020-07-15,1907.1933888657647
2020-07-16,1905.9038823100936
2020-07-17,1904.6143757544223
2020-07-18,1903.3248691987512
2020-07-19,1902.0353626430801
2020-07-20,1900.7458560874088
2020-07-21,1899.4563495317377
2020-07-22,1898.1668429760666
2020-07-23,1896.8773364203953
2020-07-24,1895.5878298647242
2020-07-25,1894.298323309053
